Feature ID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ad0e57a9840d6f5dedeea379de100628	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Heveochlorella_hainangensis
b4ee526b227991b2fd86ca13a0cf9db4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Enterobacter	 s__Citrobacter_europaeus
cd22c4e9a048fd09d98398d57c74fef0	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Erysipelotrichales	 f__Erysipelotrichaceae	 g__Turicibacter	 s__uncultured_bacterium
68429fd440cbd5241beb6c21817b9518	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
08f8c6b08c1b90e6e0835e94827433df	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales			
50e991aafdf623117fa37df0abdcfdf6	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
d9b7049d5381e16e7aa07d0238b1132f	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	 s__Rhizobium_tibeticum
662d560430a1052886a3db6b7d42fee3	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Enterococcaceae	 g__Enterococcus	 s__Enterococcus_durans
a3d72c0ce5f757d5057d90c16b8caad9	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales			
c8e5f5136e2f6143d18434097244293e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	 s__uncultured_Eubacteriaceae
4b7caf448a7f09cdedc56b240a413815	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Lactobacillaceae	 g__Lactobacillus	 s__Lactobacillus_sakei
746dcd3d58f17143b0523b6c0939a99c	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae	 g__Amnibacterium	 s__uncultured_bacterium
e2cb03296281a19b5502ad4978215f61	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
09eb62073830a6bc92856aaa74eb2d5b	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
b2cf4f08ffc9144ee0879afad028cb18	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
e01fa43b70cbc90ebf564656f9233220	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae		
d54f2e7d23f753aa7dd306ded250708b	d__Bacteria						
6f7f89f59159992a026f5c9f623a2f38	d__Bacteria						
fab3abe9b7ab269396cb013f44f5543f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Enterobacter	 s__Citrobacter_europaeus
ff4d2e719fa16b91491f513d63583ffe	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Paenibacillus	 s__uncultured_bacterium
d3f08a38cbda722cd2408469b03f26f8	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Nocardiaceae	 g__Rhodococcus	 s__Rhodococcus_qingshengii
574c7d14a444943862f5d5628a6edb8e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Enterobacter	 s__Citrobacter_europaeus
67de4b3d25576965d242c2df1607702c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Burkholderiaceae	 g__Ralstonia	
bd27666b858c0d2229607e9649851811	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
a79d2dfa3223ae04ed7fe25c54831d65	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Arachis_hypogaea
3cf04df16855c756dca9a6046fdac906	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
30a6abb0bbb8b61130cd7e9be6c6ba54	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
6b3b407a3e91dc5efc7ec4905a50b7ba	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
c919315dbcb8e78024e0b6d4416c419c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	 s__Rhizobium_tibeticum
6ed8adc76aeb41137563f6ac203cda7c	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Symbiochloris_handae
3e2c4737c2f25844b3df05e3147a4cd5	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	
74afabf857b01791481918d965b131dd	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
1b36418897c890eeef95ff2db4d3cc3b	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
ac6ffdd2e72ba6e725eb50b6a66953ea	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
f0764de0bcee3a0b3ac29a71b8107710	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Arachis_hypogaea
08cc83f7f3ba3e916e603884aaf328d2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Stenotrophomonas	 s__Stenotrophomonas_rhizophila
a8b5fef48d0518d7c5c4f36240d95b7d	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Bradyrhizobium	 s__Bradyrhizobium_liaoningense
ff39209b7ace392980e602cddba5608e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae		
b572fe3b1307f8e99b0d12c4bb11d14e	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Cutibacterium	 s__Cutibacterium_acnes
338349e488058a84ac0686add29aa9f0	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
1f5622ccf696808ad6fae8afd60fc05b	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
c99ebfc465d4e085704e99ab4b8e7a50	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Leuconostocaceae	 g__Leuconostoc	 s__Leuconostoc_mesenteroides
ce34ba5b611686f8187b47457ee74f70	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_mesophilicum
b14223fd30038bf31d012bee3493af98	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	
847b65050f81674b33227f054fcbfb01	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Erysipelotrichales	 f__Erysipelatoclostridiaceae	 g__Erysipelatoclostridium	 s__uncultured_Clostridium
1238521901bf5f918953009085213850	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Nocardiaceae	 g__Rhodococcus	 s__Rhodococcus_qingshengii
1044464a4da077686d5bfac8fcbf8d7c	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
ca06d4b93d5ff607d0a012672c0d328e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Yersiniaceae		
ff2945ce32d94f8f5d6fb5e095690fc4	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
1952b2b78c6c793f7485548348da81a4	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Arachis_hypogaea
77f4e149b5288381e2985d2e1dcabce6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
ca95873cf4602d898d7e415f380a5e4f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Burkholderiaceae	 g__Ralstonia	
c704517524fe2eca6f1847267cda8a93	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Pectobacteriaceae	 g__Sodalis	 s__bacterium_secondary
5734a6c55089f308e5ff2f7d6757ebb7	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	
02918a15dc638a0466b51ae0b3016641	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Nakamurellaceae	 g__Nakamurella	 s__uncultured_Nakamurellaceae
a3d161df6cf62b98399d4ee872687e77	d__Bacteria	 p__Campilobacterota	 c__Campylobacteria	 o__Campylobacterales	 f__Helicobacteraceae	 g__Helicobacter	
6142cb7e042ae7bc77a105d31abb3581	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Ochrobactrum	 s__Ochrobactrum_pseudogrignonense
264a3db7d2fe97cf6558cbbf0203ce9c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Lachnoclostridium	 s__Coptotermes_gestroi
d52cc4143542bcdf42de13989e1a74ee	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
e83e7397d25235b5fb6c78c60b1d8913	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Arachis_hypogaea
74198da838c6530c18ab87325fccc7b2	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
382052a2c0280c707c4a0ffbe196007f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Escherichia-Shigella	 s__Escherichia_sp.
c3a1fd848436db446096f7542aead36a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_psychrophila
b6b82cf5b598b8ea8b7a82ab23cf35a8	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Symbiochloris_handae
fb71fafa0ead4ba256935bfcc56b1ddc	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Methylobacterium-Methylorubrum	 s__Methylobacterium_mesophilicum
345e8eed824a587717a6e63777d6eead	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Diplazium_pycnocarpon
e9d93d262ed9576c7e28d3dc2bb8a00a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	 s__uncultured_bacterium
9018e84224c019948011c41700f71dcb	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Microbacteriaceae		
531bc9943b5e693c55b88d61db01c33a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales			
582f3c6cefa94b4ffeddeee97b3d4db5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Stenotrophomonas	 s__Stenotrophomonas_rhizophila
afec9f07e74587660516f43bed6edf07	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae		
a86da45a4b0ffdc87cc50f9b12bfe309	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Leuconostocaceae	 g__Leuconostoc	 s__Leuconostoc_mesenteroides
0267c037e503eccd1380b7324b5f505e	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Erysipelotrichales	 f__Erysipelatoclostridiaceae	 g__Erysipelatoclostridium	 s__uncultured_Clostridium
51563eb225bbd400bbfccf1742f51bd5	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
5903b5984512c32e97337d8ef40c53d9	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
d4d2b8c8984045c555d3ff7d3e12f697	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	
b25b637f10a02d49921de9b5156f27d6	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Cutibacterium	 s__Cutibacterium_acnes
419a1281310563d77088cfd0bf78f2e4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Yersiniaceae		
ee62fe26627bc3ec26266ff931c99b34	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Bradyrhizobium	 s__Bradyrhizobium_liaoningense
d7731fc3dfd844252fa4a5b0311b3050	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Streptococcaceae	 g__Lactococcus	 s__Lactococcus_lactis
b0487bc1e4c251669e81e2671e14383e	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia	
617941c3321e97188931602add6bc416	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales			
5085c3e92dbac64e013749a0b082c700	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Lachnoclostridium	 s__Coptotermes_gestroi
b942ef722531cfc5c8711f291867aa56	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Pectobacteriaceae	 g__Sodalis	 s__bacterium_secondary
516745f9e70477af0397dac23566643b	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Mycoplasmatales	 f__Mycoplasmataceae	 g__Mycoplasma	 s__Mesomycoplasma_moatsii
f94ed31781cfd5f47afb783a404cfbfe	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Afrocarpus_falcatus
14e3b429c7f0a091d11aa34b83d9c6ea	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
3c3211b40bc7cc53236d70b20b582185	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	
031cd7f569c31afc4ac23e7144c1bed3	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
5dcac79b0bbd59e006cecf61eb24589a	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae		
d97690f9a411770b8981e387173abfcd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Candidatus_Carsonella	 s__Candidatus_Carsonella
4ea62aadbf4b60ff9585bbc305c686ea	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
318d73cd28eb5e8e5d6c781083230bfa	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Comamonadaceae		
221a9cad95205b28652be6717231f828	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Cutibacterium	 s__Cutibacterium_acnes
a06d7817b22853a4f60eb97ad7257fd0	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Candidatus_Soleaferrea	
8a53b65063efcef8eb005cacc2191e20	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Rhizobiaceae	 g__Ochrobactrum	 s__Ochrobactrum_pseudogrignonense
a8f6a4862b5799d6fbb5442eb59044bf	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Nocardioidaceae		
3de55648b978f0aa84b3a1ce21f76e1e	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
ee2706b2ca9f8e26814a0814c5c078a3	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
c884d90a144aaefd6b11385f073bc94b	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Diplazium_pycnocarpon
5b376751e66de50feac946d748337d9a	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Kocuria	 s__Kocuria_marina
9f73b6e30ed5bbe69cbca53bd0bb7eb8	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Staphylococcales	 f__Staphylococcaceae	 g__Staphylococcus	
df718c7dc84be8ce1e8945cd72301252	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Cutibacterium	 s__Cutibacterium_acnes
c837e353bc7b132202d95965bd60bf41	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	 s__uncultured_bacterium
66202f78ea1cd74ec51720b879e8adc1	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	 s__uncultured_bacterium
f30388a704ebc6344e8de4a4f5f7255f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Candidatus_Carsonella	 s__Candidatus_Carsonella
f6c265f703b554b6fc80f9e898900c05	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	 s__uncultured_bacterium
c049a46d0f14e120bb26bcc6c52cce4d	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	 s__Bacillus_bataviensis
c9a7b23b8f8d180331c47ae85d420e0a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Yersiniaceae	 g__Serratia	 s__Serratia_nematodiphila
e46dea3527c73fc470015e7eb73201c5	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Corynebacteriales	 f__Nocardiaceae	 g__Rhodococcus	 s__Rhodococcus_fascians
724bb85c10c6a356416cdee00a453db8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_psychrophila
56b56036b93ff434fdd31b38e85f0cf9	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Frankiales	 f__Nakamurellaceae	 g__Nakamurella	 s__uncultured_Nakamurellaceae
de4f1dd691cc3f0018d43bea6124c277	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Hydra_vulgaris
af9eab2b735cb195ae1965d3d0da6705	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Afrocarpus_falcatus
3b2b3db50102d9833167bf9a35342c25	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Acetobacterales	 f__Acetobacteraceae		
cf9293d0c2e4966790e77b175be7a8bd	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Staphylococcales	 f__Staphylococcaceae	 g__Staphylococcus	
b759ed75ce737a85256bc31c21315fdd	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
f81d38c835c593e2fd01ef799ea8aae1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Stenotrophomonas	 s__Stenotrophomonas_rhizophila
01d2bcc20bec5d19a7b2fdc143b989a5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Stenotrophomonas	 s__Stenotrophomonas_rhizophila
6bf8053e7328815961d47087844bc242	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia	
460cae5fa877b989298a39f46ec1a9be	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_Chlorophyta
513f70addc6c8d4cf93fcee1100e1e1f	d__Bacteria	 p__Actinobacteriota	 c__Thermoleophilia	 o__Solirubrobacterales	 f__Solirubrobacteraceae	 g__Conexibacter	
47e391f5bac0bf9fcee743c90199c07c	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Lactobacillales	 f__Streptococcaceae	 g__Lactococcus	 s__Lactococcus_lactis
d822a1573a2327a688319c035685d823	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Diplorickettsiales	 f__Diplorickettsiaceae	 g__Rickettsiella	 s__uncultured_bacterium
3ecb47471bb6fb6f5a8e9cd5213f3338	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Micrococcales	 f__Micrococcaceae	 g__Kocuria	 s__Kocuria_marina
6f2418343759c31105dff69a6ab2948b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Enterobacter	 s__Citrobacter_europaeus
72daac2ea636668846e5e4272eeb0357	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	
3a0aa35a203fcbb30cbf9bd087024167	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Bacillus	 s__Bacillus_bataviensis
306088a94fd26930ba2fe51fe89d31ff	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Candidatus_Soleaferrea	
828a6ad78aef4471ba96c0308d65effc	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Kordiimonadales	 f__Kordiimonadaceae	 g__Kordiimonas	 s__Kordiimonas_gwangyangensis
da8f375c368950f54d222080330a46d9	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Roseiarcus	 s__uncultured_bacterium
75318bfba9449db6f0b3da2311772f74	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
d030a175b822423ed69aa4bbf5e18855	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae		
21af0a0a8dd678ebc6475b6969320194	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Propionibacteriales	 f__Propionibacteriaceae	 g__Cutibacterium	 s__Cutibacterium_acnes
324ffb791473ee92d236c3d7cb45ea36	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Coccomyxa_viridis
29f1b54c5991e94eb84d44bca769339a	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__uncultured_bacterium
db6f7c2b7d9eaa455f1c7bd701c69009	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Lachnospirales	 f__Lachnospiraceae	 g__Tyzzerella	
6f4ba3276ec065782d81ba6db8be8349	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Diplazium_pycnocarpon
36d2157af7145d5eae4674abfc88c3ed	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	
01501c7733ec22a65d6542c08363f5c9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Oxalobacteraceae	 g__Janthinobacterium	 s__Janthinobacterium_sp.
1131075cedc716d26b0946258d7ce69c	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__1174-901-12	 s__uncultured_bacterium
541a111fbd8c158c4a2c4a1a47fb4a60	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Paenibacillales	 f__Paenibacillaceae	 g__Paenibacillus	
bf11eb7fe6999331fc99745a530cb10a	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rickettsiales	 f__Mitochondria	 g__Mitochondria	 s__Diplazium_pycnocarpon
ffa584de69d06262ed37f1f0aebbfef4	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Gammaproteobacteria_Incertae_Sedis	 f__Unknown_Family	 g__Candidatus_Carsonella	 s__Candidatus_Carsonella
53bda75e8bbeaead16f69982ddc9f5db	d__Bacteria	 p__Cyanobacteria	 c__Cyanobacteriia	 o__Chloroplast	 f__Chloroplast	 g__Chloroplast	 s__Punica_granatum
